GameID,Age,HoursPerWeek,TotalHours,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,LeagueIndex
519,17.0,16.0,150.0,0.0027815285,0.0003915744,1,1.35025654874426e-05,0.0003915744,0.0027950311,25.4369,6.9179,18,0.00086416,7,0.0,1.3503e-05,4
523,17.0,56.0,1825.0,0.0023855131,0.0003103827,7,8.86807846475826e-06,0.0012237948,0.0044606435,16.2072,6.3161,29,0.0016761,7,0.0004434039,0.0001951,6
525,17.0,10.0,780.0,0.0079673583,0.0004118828,6,0.0,0.0001415847,0.004453483,38.7362,5.4971,24,0.0012743,8,0.0001930701,0.00021881,5
526,16.0,12.0,350.0,0.0031932725,0.000144492,1,0.0001300428,0.0011125881,0.0027308982,48.1915,7.6878,20,0.00089585,6,0.0,0.0,4
527,23.0,4.0,400.0,0.0097960178,0.0002999738,4,9.37417975927106e-06,0.0002343545,0.0032153437,34.9942,6.5802,27,0.0010593,6,0.000206232,0.00023435,3
529,17.0,36.0,1260.0,0.001679813,0.0005842828,6,0.0,0.0007668712,0.0021180251,39.9298,6.4483,8,0.0016068,4,0.0,0.0,4
531,18.0,14.0,500.0,0.0035718401,0.0003024542,2,0.0,0.0003168568,0.0029669317,34.5561,7.3447,18,0.0011954,10,0.0001008181,0.00040327,6
532,22.0,20.0,315.0,0.0012575825,0.0002959018,3,3.69877200769345e-05,0.0004808404,0.0021822755,37.1724,3.9492,14,0.0013316,5,0.0,0.0,1
535,19.0,24.0,200.0,0.0012863692,0.0001520254,3,7.01655907942745e-05,9.35541210590327e-05,0.0033796426,54.375,4.5848,26,0.00099401,7,0.0002455796,0.00042099,4
536,22.0,10.0,500.0,0.0011520737,0.0002601457,5,0.0,5.57455031960755e-05,0.0038464397,56.5437,3.029,15,0.0011335,3,0.0,0.0,5
540,24.0,18.0,750.0,0.0047560113,0.0002652051,3,0.0001237624,0.0006364922,0.0051980198,20.3003,4.5544,16,0.0017857,6,0.0,3.5361e-05,6
542,19.0,8.0,480.0,0.0064240527,0.0007337116,7,0.0001793517,0.0005543599,0.0046468401,25.0423,5.1193,29,0.0015653,7,0.0002934846,0.00058697,4
545,25.0,10.0,700.0,0.0023500256,0.0003738677,5,3.20458041360451e-05,0.0004593232,0.0044009571,46.9684,4.8519,35,0.0020402,9,7.47735429841053e-05,6.4092e-05,5
546,23.0,20.0,300.0,0.0025965248,0.0006182202,6,0.0002885028,0.0002143163,0.0031405585,40.4211,4.9659,35,0.00091497,7,0.0,0.0,4
547,16.0,56.0,1260.0,3.56074633243128e-05,5.34111949864692e-05,2,3.56074633243128e-05,0.0012106538,0.0024213075,35.4667,8.7426,22,0.0014599,6,0.0,0.0,3
557,18.0,12.0,2000.0,0.0034996038,0.0005188092,6,1.88657887786288e-05,0.0001886579,0.0046881485,34.6935,4.7807,21,0.001264,8,0.0003112855,0.00087726,4
560,17.0,14.0,600.0,0.0015240968,0.0003529487,5,3.20862478341783e-05,0.0004171212,0.0034813579,38.7407,5.212,24,0.00088237,4,0.0,0.00024065,5
568,20.0,10.0,600.0,0.0028474633,0.0003637271,7,5.19610084592522e-06,0.0001870596,0.0047128635,37.4084,4.1191,33,0.00089373,9,0.0,5.1961e-06,5
569,32.0,20.0,250.0,0.0016136066,0.0004361099,4,0.0,0.0001962495,0.0019843,66.9333,7.1209,19,0.00045792,5,0.0,0.0,3
570,21.0,4.0,500.0,0.0032744104,0.0005539416,6,0.0,1.23098133832291e-05,0.0034221281,30.296,4.0072,28,0.00078783,5,0.0,0.0,4
572,28.0,20.0,600.0,0.0020846362,0.0004690432,10,1.73719685914808e-05,0.0001216038,0.0030227225,50.9364,4.9885,20,0.0017719,6,0.0,0.0,5
576,23.0,4.0,200.0,0.0027285649,0.000469567,1,1.2690999543124e-05,0.000482258,0.0036042439,34.3746,4.6549,18,0.00092644,8,0.000215747,0.00049495,5
578,25.0,8.0,600.0,0.0025162897,0.0004237962,6,6.62181490702972e-05,0.000251629,0.004079038,34.1368,4.0844,24,0.00099327,7,0.0,1.3244e-05,5
581,21.0,8.0,800.0,0.0071521929,0.000399361,5,4.53819343595701e-05,0.0001542986,0.0033945687,38.3914,4.607,26,0.00060812,6,9.98402555910543e-05,0.00022691,5
584,24.0,12.0,10.0,0.0018700091,0.0001516224,0,5.05407864146366e-05,0.000126352,0.0020469018,66.35,3.358,11,0.00060649,3,0.0,0.0,2
585,28.0,8.0,312.0,0.0027025201,0.0002533613,5,1.68907506249578e-05,0.0013174785,0.0036484021,36.986,5.8843,17,0.0018411,7,0.0,3.3782e-05,5
588,17.0,18.0,430.0,0.0015934885,6.87836753410524e-05,0,2.86598647254385e-05,0.0010890749,0.0041671443,38.9697,5.5131,32,0.00054454,8,9.74435400664909e-05,0.00022355,4
590,19.0,16.0,730.0,0.0008308033,8.20546483958316e-05,2,0.0,0.0006154099,0.0021949618,103.9624,5.2103,36,0.0012924,7,0.0003179618,0.00046156,1
591,17.0,8.0,400.0,0.0014683735,0.0002635542,4,0.0,0.0001694277,0.0034638554,59.3443,4.2609,13,0.00099774,7,0.0,0.00032003,4
600,17.0,12.0,300.0,0.0007101086,0.0001531607,1,0.0,0.000139237,0.0031049847,53.5856,5.1435,26,0.0014341,5,0.0,0.0,1
601,25.0,8.0,110.0,0.0034193625,0.0006838725,4,0.0,0.000356803,0.0030922931,39.5728,7.2212,12,0.00098121,5,0.0,0.0,3
604,21.0,10.0,200.0,0.00163942,0.0003925372,0,2.30904220929159e-05,2.30904220929159e-05,0.0041331856,29.3034,2.7374,16,0.00076198,4,0.0,0.00011545,3
607,22.0,24.0,1000.0,0.0010926448,0.0001150152,5,0.0,0.0003162919,0.0027028581,60.9626,3.5585,14,0.00076198,8,0.0002587843,0.0,4
608,18.0,42.0,1700.0,0.0023961661,0.0003864784,4,0.0,6.44130681232609e-05,0.0042770277,60.3142,2.7108,25,0.0011594,9,7.7295681747913e-05,0.00025765,6
609,16.0,14.0,1000.0,0.0047068081,0.0006848916,7,1.45721613429704e-05,0.0004225927,0.0050856843,27.7471,5.0401,28,0.0013844,7,0.0,0.00018944,6
611,21.0,42.0,1260.0,0.003326713,0.0009930487,6,0.0002151605,0.0009433962,0.0041708044,21.8167,5.8532,17,0.00066203,9,0.0,0.0,6
614,24.0,12.0,700.0,0.0038657064,0.0004501165,3,0.0,2.64774412200805e-05,0.0031331639,40.0791,4.9296,24,0.00081197,8,0.0001235614,0.00032656,5
616,20.0,24.0,600.0,0.0026786052,0.000530042,6,0.0030193465,0.0007193427,0.0031897172,31.8929,6.724,28,0.0012115,11,9.46503615643812e-05,0.00032181,5
621,16.0,20.0,450.0,0.003002681,0.0004289544,5,0.0,0.0003217158,0.0030697051,32.0702,6.821,21,0.0015952,8,0.0001742627,0.00013405,3
623,18.0,28.0,1200.0,0.0086723556,0.0003969041,3,4.96130184560429e-05,0.0003869815,0.0040980353,38.6796,4.1356,26,0.0011014,6,0.0,0.0,5
626,24.0,10.0,200.0,0.005376968,0.0002804534,10,0.0001450621,0.0003578198,0.0040037136,35.7869,5.7126,28,0.0014603,8,4.83540288576844e-05,0.00013539,5
628,18.0,12.0,500.0,0.0028627585,0.0003418219,5,8.54554776961203e-05,8.54554776961203e-05,0.002456845,69.2281,5.5565,25,0.00064092,5,0.0,0.0,2
629,37.0,14.0,800.0,0.0331155331,0.0005568756,6,0.0,0.0002970003,0.002970003,29.3671,9.5375,13,0.0010766,5,0.0,0.0,5
630,19.0,10.0,300.0,0.0023636364,0.0004393939,2,1.51515151515152e-05,4.54545454545455e-05,0.0031666667,50.0769,6.5837,27,0.001697,6,0.0003939394,0.00025758,3
631,21.0,16.0,600.0,0.0116705199,0.000664076,7,0.0001106793,0.0008116484,0.007034286,33.38,3.1206,27,0.0013282,8,4.9190811156476e-05,1.2298e-05,6
632,18.0,10.0,1000.0,0.0039813667,0.0004245261,3,0.0001376842,0.0004015788,0.003614209,24.0,6.4825,26,0.0017899,8,0.0001835789,0.00014916,5
633,16.0,8.0,92.0,0.0001407217,7.81787478891738e-05,3,1.56357495778348e-05,0.0002345362,0.0038776659,32.3401,4.6694,15,0.0012821,6,0.0,0.0,3
636,16.0,8.0,800.0,0.0027235298,0.0002641551,0,0.0003370254,0.0009382059,0.0031971872,36.7314,6.3989,26,0.0015394,10,0.0002095023,0.00022772,5
637,19.0,10.0,900.0,0.0067098226,0.000766371,8,6.52230628750326e-05,0.0006440777,0.0051933864,26.327,4.5118,33,0.000693,8,0.0,0.00044841,6
638,19.0,20.0,2500.0,0.0061152673,0.0006767398,5,9.84348853233586e-05,0.0001845654,0.0042696132,29.3526,4.1124,39,0.0011074,6,0.0004552613,0.00031991,6
643,22.0,28.0,1000.0,0.0042714598,0.0002733734,4,0.000102515,0.0004100601,0.0032804811,42.9895,4.1875,20,0.00092264,4,0.0,0.0,6
645,21.0,16.0,500.0,0.0019830078,0.0002379609,2,0.0001233872,0.0002996545,0.0023884228,23.1259,7.3247,22,0.00097828,8,0.0,0.0,2
649,19.0,20.0,1400.0,0.0077832543,0.0003119541,7,6.23908160718742e-05,0.0006707013,0.0050692538,27.6667,4.64,27,0.0022929,7,0.0,0.0,6
650,27.0,10.0,220.0,0.0018216765,0.0004159734,2,0.0002295026,0.0005020368,0.0023954329,37.6867,6.4251,13,0.0017069,6,0.0003872856,0.00014344,3
651,29.0,4.0,100.0,0.000697496,6.97495989398061e-05,1,3.48747994699031e-05,0.0002441236,0.0033305433,39.6211,4.623,12,0.00071493,3,0.0,0.0,2
652,17.0,8.0,730.0,0.0007918552,0.0001131222,1,0.0,0.0001131222,0.0020361991,24.1509,10.2222,9,0.0012443,4,0.0,7.5415e-05,3
654,26.0,8.0,730.0,0.0006468017,6.6910518333482e-05,2,0.0,6.6910518333482e-05,0.0033678294,42.4533,4.9669,17,0.001472,5,0.0,0.0,3
655,18.0,28.0,700.0,0.0037515281,0.0005883252,5,1.5281173594132e-05,5.34841075794621e-05,0.0050733496,35.1493,4.1099,31,0.00074114,9,0.0001375306,0.00042023,5
656,25.0,12.0,800.0,0.0065616798,0.0005468066,4,4.68691413573303e-05,0.0002343457,0.0049056368,28.7412,3.9618,18,0.0011561,6,0.0001718535,0.00039058,5
664,28.0,8.0,500.0,0.0002844546,0.0001244489,0,0.0002133409,3.55568197980373e-05,0.0031290001,22.6514,4.2955,13,0.00094226,3,0.0,0.0,5
666,21.0,28.0,800.0,0.0013651472,0.0002967711,3,0.0001780627,0.0007419278,0.0025819088,36.8837,5.7471,16,0.0007716,4,0.0,0.0,5
672,23.0,8.0,400.0,0.0022895916,0.0001336988,3,6.68493883280968e-05,6.68493883280968e-05,0.0030082225,31.3296,6.3278,24,0.0016712,7,0.0,0.0,2
674,23.0,8.0,400.0,0.0024635193,0.0004463519,3,0.0001373391,0.0003347639,0.0035193133,26.0342,7.6902,18,0.00070386,10,0.0001201717,0.00037768,4
680,16.0,28.0,1000.0,0.0098795862,0.0008081461,6,4.04073056408599e-05,0.0011920155,0.0040205269,25.4949,6.6683,16,0.0010708,6,0.0,0.0,6
681,28.0,12.0,500.0,0.0008442862,0.0001140927,3,0.0,6.84556407447974e-05,0.0015744797,65.4706,5.4203,10,0.0013007,4,0.0,6.8456e-05,3
683,20.0,28.0,999.0,0.0039685787,0.0004398167,6,2.04565911136568e-05,0.000102283,0.0026491285,50.4496,7.1004,23,0.0015547,8,0.0,0.0,4
685,19.0,8.0,500.0,0.0025713008,0.0004596045,2,1.24217430189804e-05,0.0002981218,0.003627149,23.079,6.2192,21,0.0014285,7,0.0,3.7265e-05,4
689,22.0,14.0,700.0,0.0002652733,5.62700964630225e-05,2,2.41157556270096e-05,0.0001366559,0.0024115756,86.6622,2.6567,33,0.00048232,7,0.0,3.2154e-05,2
691,20.0,12.0,200.0,0.0019696528,0.0004481221,5,3.1264329484347e-05,7.2950102130143e-05,0.0033140189,58.9274,3.8491,25,0.00083372,8,0.0001250573,0.00022927,4
692,18.0,8.0,400.0,0.0019125491,0.0003860191,8,0.0,0.0001052779,0.0023862998,34.4296,6.2647,15,0.0018599,6,0.0001052779,0.0,2
694,18.0,28.0,250.0,0.0021471452,0.0006244249,1,0.0,0.0002190964,0.0035603173,45.5802,3.2615,20,0.00050392,9,0.0,0.0,2
699,21.0,10.0,150.0,0.0010276885,0.0001771877,4,2.36250236250236e-05,0.0001890002,0.0029295029,60.1296,5.1573,23,0.001134,6,0.0,0.0,1
701,19.0,20.0,120.0,0.0012207782,0.0003652722,3,6.72869886188865e-05,8.65118425099969e-05,0.0044024915,32.779,4.8843,22,0.00095163,9,0.0003364349,0.0005383,2
703,23.0,16.0,500.0,0.0022422414,0.0004166997,3,3.96856893404238e-05,0.0004960711,0.0027978411,65.3429,5.9858,13,0.001766,5,0.0,0.0,3
704,25.0,56.0,2500.0,0.004511041,0.0003575184,7,1.0515247108307e-05,0.0001787592,0.0056256572,27.2959,4.4673,20,0.0009674,7,0.0002313354,0.0002103,6
705,17.0,8.0,100.0,0.004131714,0.0008033888,5,6.26017278076875e-05,0.000302575,0.0047994658,41.9869,5.4935,26,0.0019094,8,0.0001773716,0.00050081,5
710,22.0,28.0,500.0,0.0020115643,0.000374447,5,0.0001306211,0.0016980738,0.0039795883,25.4737,5.4179,29,0.00083597,9,0.0001306211,0.00033961,6
711,17.0,96.0,900.0,0.0103738151,0.0005961963,4,0.0,2.98098133905682e-05,0.0039647052,43.2906,4.3008,21,0.0010135,8,0.0,0.00010433,5
712,20.0,8.0,600.0,0.0051398109,0.0003419835,5,0.0,1.00583383625025e-05,0.0042647355,44.7754,4.5943,26,0.0015993,7,0.0002112251,0.00015088,4
713,20.0,20.0,500.0,0.0048062858,0.000397041,1,3.13453420821666e-05,0.0003343503,0.0042316212,33.6436,5.0049,31,0.00097171,7,0.000303005,3.1345e-05,3
716,19.0,10.0,600.0,0.0018953069,0.0004738267,8,6.76895306859206e-05,0.0001353791,0.0027865523,52.6667,3.9028,18,0.00051895,6,0.0,0.00040614,4
720,21.0,16.0,1000.0,0.0010475318,0.0001309415,3,3.2735367290821e-05,0.0002291476,0.0030116538,13.8022,6.1848,13,0.00094933,3,0.0,0.0,5
722,20.0,42.0,550.0,0.0127095788,0.0003371241,6,0.0,0.0,0.0033600036,42.8725,6.2341,20,0.0013373,6,0.0001685621,0.00016856,5
723,20.0,2.0,150.0,0.0007519857,8.22484372796917e-05,2,0.0,0.0003524933,0.0042416694,31.1111,4.4515,25,0.00075199,7,0.0002232458,0.00022325,5
724,23.0,24.0,700.0,0.0012880275,0.0002146712,1,3.06673209028459e-05,0.0001993376,0.0029440628,47.9162,4.3021,18,0.0011347,6,0.0,1.5334e-05,3
730,22.0,30.0,1000.0,0.0024707684,0.0006959911,1,0.0,0.0,0.0033059577,35.1489,6.9263,20,0.0030276,4,0.0,0.0,6
731,35.0,12.0,250.0,0.0010302342,0.0001261511,1,0.0,1.05125940877171e-05,0.0022181574,91.581,2.4218,15,0.00065178,7,0.0,0.0,1
732,20.0,10.0,300.0,7.80323366002872e-05,7.80323366002872e-05,4,9.36388039203446e-05,0.0005306199,0.0022473313,41.7902,4.5972,23,0.00042137,6,0.0,0.0,3
735,18.0,20.0,500.0,0.0017119937,0.0001345138,4,2.44570534142047e-05,0.000904911,0.0026658188,42.8571,6.1009,23,0.0013207,7,0.0,0.0,2
736,18.0,28.0,450.0,0.0039959912,0.0003597677,1,0.0,0.0010150588,0.0030965719,35.7,7.3278,22,0.0013491,8,0.0,0.0,3
739,18.0,8.0,720.0,0.0058431884,0.000256076,5,4.65592699506472e-05,0.0005819909,0.0022115653,35.8298,5.8,14,0.00081479,3,0.0,0.0,5
746,18.0,20.0,700.0,0.0025210923,0.0001872098,4,3.74419649543208e-05,0.0005990714,0.0029329539,50.5812,5.9574,25,0.00091109,6,0.0,0.0,5
747,22.0,12.0,700.0,0.001615212,0.0001450789,3,0.0002031105,0.0003191736,0.0033271433,52.1983,4.5814,33,0.00088015,10,4.83596409780254e-05,6.7703e-05,5
750,23.0,28.0,450.0,0.00213162,0.0002927225,4,0.0009006845,0.0003227453,0.0041956887,28.8674,4.3703,44,0.0010808,10,0.0001876426,0.00041281,6
751,24.0,24.0,303.0,0.0014925096,0.000111243,0,4.63512310886977e-05,0.0002132157,0.0030313705,68.1227,4.1529,31,0.0010753,9,0.0002224859,0.00046351,4
754,20.0,10.0,50.0,0.0003405151,0.0002166914,4,0.0,0.0002166914,0.0019657008,26.381,4.1339,12,0.00065007,7,0.0,0.00010835,2
756,23.0,28.0,1200.0,0.0012324777,0.0003983766,3,0.0002240868,0.0003361303,0.0044194906,42.488,4.4592,33,0.00075318,9,0.0003610288,5.6022e-05,6
758,23.0,12.0,100.0,0.0004846631,7.53920386007238e-05,4,0.0001077029,0.0001507841,0.0031880062,73.1797,2.5608,23,0.000797,6,0.0,0.0,2
759,19.0,30.0,1825.0,0.0066317508,0.0004761257,4,1.13363261234299e-05,0.0005328073,0.0032875346,30.9896,6.5345,22,0.0023353,8,0.0,2.2673e-05,5
760,26.0,12.0,500.0,0.0016576558,0.0004845455,3,0.0,0.0008160767,0.0033153116,49.2093,4.2615,13,0.00084158,4,0.0,0.0,4
762,18.0,10.0,600.0,9.80776775205963e-05,5.88466065123578e-05,0,0.0,0.0001765398,0.0020007846,64.5545,5.6765,14,0.00068654,4,0.0,1.9616e-05,4
765,23.0,8.0,96.0,0.0022221332,0.0004003844,6,0.0,4.00384368994234e-05,0.0035934497,53.8883,3.7911,22,0.00053051,6,0.0,0.0,3
766,22.0,10.0,30.0,0.0002940792,0.0001307019,3,0.0,0.0002614037,0.0028427657,35.2093,2.8966,7,0.00071886,3,0.0,0.0,1
771,20.0,4.0,250.0,0.0010701464,0.0003279481,4,0.0,0.000241646,0.0024855012,52.6993,2.9722,11,0.00027617,4,0.0,0.0,1
774,21.0,10.0,350.0,0.0016262429,0.0002671685,4,4.64640832636372e-05,0.000569185,0.0031130936,37.2584,5.3321,23,0.0010454,6,0.0,0.0,3
776,21.0,18.0,200.0,0.0009740125,0.0002279604,4,0.0,0.0003730261,0.0035023003,52.9258,3.8047,18,0.0010984,6,0.0,0.0,2
779,28.0,6.0,100.0,0.0012114596,0.0003461313,1,0.0,0.0003860695,0.0022897918,57.0526,5.4767,17,0.00099846,6,0.0,0.0,1
780,19.0,28.0,100.0,0.0010832213,0.0001494098,0,3.73524577917227e-05,0.0003610738,0.0024154589,48.2487,6.4175,13,0.00057274,5,0.0,0.00043578,3
781,24.0,8.0,800.0,0.0083141842,0.0006162524,6,4.17798203467725e-05,0.0008564863,0.0026112388,30.8755,10.36,22,0.0014101,8,0.000240234,0.00060581,5
784,16.0,10.0,360.0,0.0060371644,0.0004502292,3,4.09299279633268e-05,0.0008185986,0.0037246234,32.8398,6.1538,16,0.0018828,5,0.0,0.0,4
787,18.0,28.0,600.0,0.0086818444,0.0004536831,6,0.0,0.0001649757,0.0041656356,37.6318,4.2376,13,0.00094861,5,0.0,0.0,5
788,20.0,12.0,250.0,0.0138988845,0.0004722922,6,2.24901043540842e-05,0.0002024109,0.0036883771,43.6074,4.9085,18,0.0015293,4,0.0,0.0,6
789,16.0,12.0,450.0,0.0046023564,0.0003287397,5,0.0,9.20471281296024e-05,0.0034057437,36.2481,5.332,18,0.00085472,4,0.0,0.00034189,4
790,24.0,4.0,300.0,0.0016625233,0.0004117464,4,1.55376009944065e-05,8.54568054692356e-05,0.003736793,42.2167,4.9044,27,0.0012352,10,0.0001398384,0.00062927,4
792,17.0,8.0,120.0,0.0013065867,0.0004995773,2,0.0,0.0002113596,0.0026996388,60.1714,4.5872,19,0.0005284,8,0.0002401814,0.00033625,3
793,21.0,10.0,150.0,0.00063484,0.0003301168,3,0.0,0.0002031488,0.0025647537,48.7562,5.5149,21,0.0010665,5,0.0,0.0,2
796,23.0,28.0,1260.0,0.0220201327,0.0004575612,5,8.57927247769389e-05,0.0006291466,0.0040036605,33.2086,5.7857,14,0.0029456,4,0.0,0.0,6
797,26.0,16.0,250.0,0.0027520278,0.0004924681,5,5.79374275782155e-05,0.0001448436,0.0031865585,27.7064,5.0545,13,0.00069525,4,0.0,8.6906e-05,5
798,24.0,20.0,700.0,0.0027494845,0.0003436856,6,0.0002030869,0.0001874649,0.0037649191,38.2667,6.5809,26,0.0022652,6,0.0,0.0,5
799,17.0,20.0,500.0,0.0016027298,0.0001895702,5,0.0001120188,8.61682693964774e-05,0.0024213284,50.3,4.2206,23,0.00074105,7,0.0,0.0,4
813,24.0,20.0,1000.0,0.0026511397,0.0004088206,6,0.000148662,0.0006070367,0.0033448959,41.7695,4.6667,26,0.00081764,10,8.67195242814668e-05,0.00033449,6
816,16.0,6.0,450.0,0.0049546279,0.0006896552,2,0.0,0.0002540835,0.0035117967,34.5803,3.9225,19,0.00049909,6,0.0,0.00015426,2
818,20.0,30.0,700.0,0.00175551,0.0001409534,3,3.84418247052793e-05,0.0001537673,0.0035494618,40.5362,4.4621,23,0.00067914,8,0.0001665812,8.9698e-05,4
819,18.0,24.0,300.0,0.0009747031,0.0001586726,0,0.0,0.0002946777,0.0021080787,64.2609,5.3978,11,0.00086137,6,0.0,0.0,2
822,23.0,6.0,650.0,0.001629286,0.0002054955,6,1.46782527007985e-05,0.000176139,0.0030824331,44.689,5.3048,17,0.00091005,6,0.0,7.3391e-05,3
824,16.0,16.0,184.0,0.0009974878,8.62026501157578e-05,0,2.46293286045022e-05,0.0006896212,0.0032880154,34.2256,6.0375,26,0.0015393,7,0.0,0.0,4
833,23.0,16.0,300.0,0.0026744097,0.0005730878,8,0.0,0.0003629556,0.0043554673,25.1253,4.8816,24,0.00097425,9,0.0,0.0,3
834,22.0,10.0,600.0,0.0043972024,0.0001558064,4,3.46236410220899e-05,0.0021293539,0.0036181705,44.9808,6.6077,17,0.00053667,5,0.0,0.0,6
836,23.0,14.0,800.0,0.0031676517,0.0003082614,7,0.0001169267,0.0005208555,0.0030400952,33.4737,5.8042,31,0.0014988,8,0.0003082614,0.00021259,5
837,19.0,28.0,4000.0,0.0119638509,0.0005033714,4,0.0002458326,0.0003277767,0.00495177,39.8389,4.6454,22,0.0009248,6,0.0003511894,0.00014048,4
841,20.0,8.0,400.0,0.0028457806,0.000401328,1,7.29687328979532e-05,0.001295195,0.0034660148,59.5989,5.3737,33,0.001277,8,0.0001368164,0.00011857,4
842,18.0,12.0,420.0,0.014781491,0.0006257611,5,6.76498444053579e-05,0.0003720741,0.0027567312,21.4815,8.2945,12,0.0012346,6,0.0,0.0,6
843,22.0,20.0,300.0,0.0023905088,0.0002803683,1,0.0001180498,0.0004426868,0.0018150159,47.6721,6.0407,16,0.001151,6,0.0,2.9512e-05,3
849,20.0,6.0,800.0,0.003470473,0.0005597537,5,4.19815281276238e-05,0.0002798769,0.0045060174,42.4798,3.8789,28,0.0015113,7,0.0,0.0,6
851,22.0,10.0,350.0,0.0044107644,0.0006483292,2,1.06283479295978e-05,0.000276337,0.0039431171,34.7568,5.4582,26,0.00087152,8,0.0004145056,0.00036136,4
865,21.0,12.0,350.0,0.0013899087,0.0001835729,5,3.27808664638624e-05,0.0003146963,0.0029961712,55.8947,4.0613,25,0.00072774,9,0.0,0.0,4
866,20.0,6.0,1000.0,3.99689384249954e-05,2.85492417321396e-05,4,5.70984834642792e-05,4.56787867714234e-05,0.003049059,47.2495,3.9345,24,0.00038827,9,0.0,5.7098e-05,3
872,25.0,28.0,1300.0,0.0024859079,0.0006808538,6,0.0002691747,0.001488378,0.0020267275,31.0236,11.7266,14,0.0031984,8,0.0,6.3335e-05,5
874,27.0,4.0,50.0,0.0009774504,0.0003864339,1,9.09256228405165e-05,0.0001363884,0.00145481,28.8254,5.3906,14,0.00052282,3,0.0,0.0,4
875,25.0,4.0,300.0,0.0005124001,0.00017934,4,2.56200040992007e-05,0.0004867801,0.0030744005,27.395,5.575,13,0.0011785,4,0.0,0.0,5
877,18.0,24.0,700.0,0.0040557481,0.0003871396,3,0.0002027874,0.0005254037,0.0035026915,31.3245,4.1132,22,0.00086646,7,0.0002673107,0.00077428,5
883,17.0,16.0,400.0,0.0005791895,0.0001007286,3,0.0,0.0011164087,0.0027532485,56.6483,5.3537,25,0.001385,7,0.0,0.0,2
887,21.0,6.0,500.0,0.0012099485,0.0001680484,7,0.0001120323,0.0003921129,0.0035178131,30.0958,4.449,25,0.00054896,7,0.0,0.0,5
888,19.0,20.0,730.0,0.0018922968,0.0004533628,2,1.97114247417803e-05,0.0013206655,0.0048687219,35.9675,5.5466,19,0.00088701,5,0.0,0.0,5
891,18.0,8.0,220.0,0.0006671114,0.0003891483,5,1.85308724334742e-05,7.41234897338967e-05,0.0031873101,30.9006,5.25,12,0.0012045,4,0.0,0.0,2
892,21.0,28.0,1100.0,0.0036323471,0.0005879896,4,0.0001978283,0.0001923331,0.0040719655,41.0486,4.6491,48,0.00038467,7,0.0,0.0,6
893,22.0,12.0,400.0,0.0035034813,0.0002993481,6,9.97826954632134e-05,1.10869661625793e-05,0.0027273937,21.7143,5.7642,19,0.00082044,5,0.0,0.0,4
898,16.0,12.0,1000.0,0.0035509963,0.0002959164,3,0.0002342671,0.0006041626,0.0047346617,37.9634,5.138,25,0.002207,7,2.46596961925429e-05,0.0,6
900,22.0,30.0,700.0,0.0037506467,0.000193999,1,0.0,0.0002263321,0.0006789964,45.8,17.7619,6,0.00071133,4,0.0,0.0,2
901,22.0,12.0,60.0,0.0011198892,0.0001425314,3,2.0361622414074e-05,0.0002443395,0.0026673725,36.6462,7.0458,18,0.00038687,5,0.0,0.0,2
902,27.0,28.0,300.0,0.0012241091,0.0002623091,7,1.94303035013407e-05,0.0014767031,0.0025453698,58.9732,7.5115,25,0.00086465,9,8.74363657560331e-05,0.00070921,3
905,25.0,8.0,700.0,0.0011008291,0.0001462039,3,0.000189205,0.000266607,0.0032336854,43.6267,4.2128,22,0.00068802,7,0.0,0.0,3
910,19.0,6.0,100.0,0.0029361687,0.0003822231,6,2.6060669237986e-05,0.0004777789,0.0032749574,38.4468,5.0345,28,0.00061677,8,9.55557872059488e-05,0.00037354,3
912,23.0,30.0,400.0,0.0050099448,0.0001970203,10,0.0,0.0002814576,0.0030678876,46.4294,4.4098,19,0.00058168,5,0.0,0.0,3
915,18.0,20.0,500.0,0.0046259372,0.0004120806,3,0.0,0.0002658585,0.0029377359,40.5091,6.4932,26,0.0011565,7,0.0001063434,0.00071782,3
921,19.0,2.0,10.0,0.0008202247,0.0003146067,1,1.12359550561798e-05,4.49438202247191e-05,0.003,64.8271,3.3296,15,0.0005618,7,0.0,0.00011236,4
928,18.0,10.0,700.0,0.0006905329,6.76993067590988e-05,2,5.4159445407279e-05,0.0001218588,0.0017872617,71.7863,4.9394,18,0.00097487,6,0.0,0.0,4
931,24.0,12.0,350.0,0.0028690251,0.0005001053,5,0.0003026953,0.0003816593,0.0033691303,33.8039,5.0586,17,0.00081596,8,0.0,7.8964e-05,5
941,20.0,8.0,450.0,0.0021011756,0.0001462844,6,5.31943188467472e-05,0.0005452418,0.0033246449,39.0683,5.204,31,0.00099739,7,0.0,0.0,5
942,24.0,8.0,250.0,0.0011374233,0.0002755249,4,0.0,0.0005298556,0.0027905728,35.1878,5.1873,32,0.00051573,10,0.0001766185,0.00015542,4
953,25.0,42.0,2400.0,0.0056068179,0.0003097099,8,0.0002029134,0.0006621385,0.0052543893,24.4969,5.4065,18,0.0011641,7,0.0,0.0,7
958,18.0,6.0,180.0,0.0017702343,0.0003433182,4,0.0,0.0006329929,0.0036692129,44.6217,4.1433,17,0.00080465,5,0.0,0.0,3
